,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
200,145.75,13.622579184763433,58.263433626085245,14.881306615733319,13.077790788611427,52.991378028648455,90.0,180.5368782161235,232.0
201,116.5,12.179179240065665,61.729569602358076,15.147900163215562,10.246193856582574,43.92031021678297,84.0,159.4656652360515,224.0
202,23.5,5.4700209598571305,-13.023896527038758,8.494763892165158,3.8787252129262955,21.363961030678926,106.0,151.69148936170214,178.0
203,177.5,15.033297016639143,35.61227360201864,16.078572059995427,14.187096118315138,53.680717856868625,81.0,161.34225352112676,238.0
204,190.0,15.553633450087505,-80.62997681523281,16.154974033585333,15.29372595499121,53.991378028648455,18.0,154.65263157894736,236.0
205,197.75,15.867675317177952,32.16633966479624,19.151466946977152,13.847021680061166,62.81980515339465,69.0,167.2111251580278,230.0
206,119.25,12.322086499845234,49.647201606460605,14.345076821568894,11.097426552420727,44.00609665440988,55.0,135.25995807127882,179.0
207,130.75,12.902560616952067,-60.784592298992735,14.428511486128304,12.496859444136689,50.47361107568208,54.0,153.61185468451242,230.0
208,139.0,13.303394180365686,-20.397479841970274,14.635018535684651,12.376587455840225,47.33452377915607,63.0,174.56474820143885,240.0
209,13.75,4.1841419359420025,77.01884291711256,6.144065582321283,3.1407550712616374,12.949747468305834,104.0,139.74545454545455,193.0
210,221.75,16.80300178673508,47.25813090944667,19.42403979446588,15.164427675886456,64.52691193458118,99.0,166.88838782412626,224.0
211,135.0,13.110581167104948,-10.976344167935617,15.846987324478725,12.476579524595596,61.441125496954285,17.0,155.4148148148148,227.0
212,133.75,13.049742875180646,44.744543604602406,18.116586191609606,9.75428861616974,48.62741699796952,76.0,184.5532710280374,241.0
213,215.0,16.545286401814263,27.418224874631193,20.10340819840374,13.979636504059695,59.05939751330899,98.0,161.83023255813953,229.0
214,139.75,13.339236349084569,36.249169553325785,16.70409272800635,10.931893309984407,49.16295090390226,75.0,164.62790697674419,220.0
215,182.0,15.222667215103916,-8.828633640891013,17.12849872548293,13.640073911246175,51.577164466275356,82.0,165.97252747252747,216.0
216,177.75,15.043880120390323,82.04176785356424,16.83379525441999,13.800594500229804,56.31980515339463,47.0,173.17862165963433,227.0
217,70.5,9.474354220939228,-69.94164914944362,9.960596639309276,9.245326788620028,32.76345596729059,100.0,164.72695035460993,223.0
218,85.25,10.418429401242426,-30.251573723216595,12.262642916307339,9.08889280565942,36.67766952966369,86.0,128.19061583577712,157.0
219,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,190.0,190.0,190.0
220,33.5,6.530966601401967,-62.63649282197213,7.278663788546579,6.344802433646143,23.485281374238568,89.0,123.6268656716418,147.0
221,147.75,13.715726110367628,-61.796139132162644,14.556681751138639,13.392226697171646,49.162950903902264,78.0,181.7834179357022,229.0
222,31.5,6.333012368467128,62.62934588067178,6.850340443761718,6.296349134487238,23.349242404917497,78.0,123.34920634920636,166.0
223,260.5,18.212053739309848,75.80200456126076,19.161370072242452,17.50989402373926,63.76955262170047,32.0,169.39443378119003,229.0
224,169.75,14.701442538703265,7.428648099103628,15.944355728265457,13.705547451383683,52.40559159102154,101.0,174.83357879234168,234.0
225,48.0,7.817640190446719,70.70724849453427,11.343001863636308,5.8171130624447605,31.884776310850235,79.0,148.921875,198.0
226,230.25,17.12201521945566,71.73996458445325,17.98433707796668,16.473922090261745,58.2842712474619,83.0,158.99239956568948,234.0
227,120.5,12.386499309352384,39.56798678630963,13.572571829368748,11.630630383278117,42.52386360737624,90.0,165.44605809128632,232.0
228,178.5,15.07558485549488,34.67514862829649,16.046432920917976,14.235854021808612,50.577164466275356,61.0,168.13025210084032,233.0
229,169.0,14.668929172241665,56.28689747257512,16.229706922844798,13.612357063396699,52.33452377915607,89.0,165.7647928994083,230.0
230,182.5,15.243563130520608,30.344478880405273,16.863742395801584,14.138753681484484,53.748737341529164,83.0,157.91095890410958,214.0
231,31.5,6.333012368467128,-0.8732083085087294,7.1202302838010265,5.859054853768213,21.745689014324224,54.0,129.03174603174602,188.0
232,70.75,9.491137855389772,72.4829844091897,10.945108100424546,8.688328777521809,34.67766952966369,90.0,172.0,226.0
233,273.5,18.66094894385243,72.24578593181462,20.043803812833925,17.62419410436287,64.90559159102153,87.0,167.60146252285193,235.0
234,33.5,6.530966601401967,16.970240444346647,7.9916158251995295,5.563659202765652,24.02081528017131,74.0,127.67164179104478,193.0
