,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
39,28.5,6.023896332520351,-1.1840965047828604,8.697272958650665,4.352374267614801,20.94974746830583,69.0,125.62280701754386,164.0
40,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,54.0,83.5,111.0
41,5.5,2.6462837142006137,45.00001609038752,2.984810028978546,2.3636363636363638,7.414213562373095,76.0,99.63636363636364,129.0
42,218.25,16.669868944849245,24.29100455224563,17.91512988386282,15.664089264708696,56.79898987322333,0.0,144.59106529209623,234.0
43,414.0,22.959119571977435,66.57769943723862,38.73496442432223,15.358086155276375,113.58326112068524,0.0,146.2650966183575,241.0
44,146.5,13.657583728599336,2.614277404138254,17.929226473869985,11.00396666496668,48.72792206135786,0.0,135.05631399317406,224.0
45,3.0,1.9544100476116797,90.00003218077504,2.23606797749979,1.632993161855452,5.0,86.0,99.08333333333333,108.0
46,3319.5,65.01168101770922,28.286841069109585,145.00435277987222,52.24763271630507,790.964555828442,0.0,149.89343274589547,251.0
47,308.25,19.8110093045411,62.354241262249616,26.846596132900945,16.08183559963509,95.94112549695429,0.0,146.82238442822384,245.0
48,2210.5,53.05182384835678,35.52880197301781,98.8520144903893,38.82822403059172,577.2447327281723,0.0,147.7683781949785,249.0
49,1835.25,48.33955807074789,66.80947064028626,138.83924095025216,27.995766366999884,456.747258045114,0.0,144.7342323934069,230.0
50,130.25,12.877866698399815,26.351271838000184,14.339360384893524,11.759551312929196,44.09188309203679,59.0,134.7907869481766,193.0
51,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,78.0,91.22222222222223,106.0
52,2630.25,57.870012204419496,53.58365904393454,110.40433566640878,46.636742940703435,617.6356056934325,0.0,150.3145138294839,255.0
53,26.5,5.808687281605183,4.3810867694313425,8.865093614578564,4.371418123221977,23.639087296526014,73.0,109.11320754716981,149.0
54,5557.75,84.12102638313355,48.095759976727294,140.65847548834125,94.80911289414051,1518.8813844421313,0.0,146.05235931806936,244.0
55,12.5,3.989422804014327,-26.64202258956235,5.091202868661214,3.339169559955862,13.121320343559642,73.0,102.96,126.0
56,321.25,20.22444569688304,49.34413076541603,22.24954318616638,18.56368500854809,70.11269837220809,0.0,154.179766536965,229.0
57,153.25,13.968677826861914,53.70028494833899,14.971071890197036,13.145558191925499,47.21320343559643,12.0,148.33931484502446,239.0
58,161.0,14.317526556719258,37.76208498543566,15.323747674726269,13.45778419854914,47.50609665440987,34.0,136.44875776397515,189.0
59,364.0,21.528102431092233,67.65123446587008,31.135463222937133,16.17037024876079,93.81980515339464,12.0,149.92582417582418,223.0
60,295.75,19.405169294686,42.09005616119791,20.579652057351673,18.420363746370192,69.16295090390226,3.0,146.80896027049874,231.0
61,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,91.0,98.0,106.0
62,364.75,21.550269695346056,24.162031239636907,33.70198462540508,15.763756562064371,115.90863991822648,7.0,144.737491432488,238.0
63,54.75,8.349243383340204,-0.2456331075422189,15.770359584716672,4.6555279874394335,35.36396103067892,17.0,133.46118721461187,217.0
64,15.0,4.370193722368317,70.39047969495049,4.928366056628575,4.2630306395912205,15.242640687119286,66.0,101.96666666666667,128.0
65,1019.75,36.03312400755286,-13.842792053384462,51.781181488753866,31.266394573248334,261.69038584874676,5.0,145.78573179700908,236.0
66,212.0,16.42944866646031,71.68638910450873,19.0335009367962,14.371399124003045,56.45584412271571,16.0,155.39504716981133,231.0
67,304.75,19.69821695631462,27.530919776595905,24.74158658175012,16.14113977265402,74.57716446627535,11.0,141.28383921246925,205.0
68,2.0,1.5957691216057308,0.0,2.23606797749979,1.0,4.0,89.0,99.75,114.0
69,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,79.0,96.33333333333333,110.0
70,261.5,18.246976213834582,47.64660296706597,19.369023838700787,17.296159524340624,61.45584412271572,4.0,146.36424474187382,237.0
71,5.5,2.6462837142006137,10.073516475086809,3.3557421255365716,2.0858008137962694,7.707106781186548,81.0,98.04545454545455,112.0
72,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,92.0,100.44444444444444,111.0
73,270.75,18.566895452310956,23.86689159851418,24.610697386596097,15.00988380221318,94.34062043356595,1.0,143.8393351800554,232.0
74,147.0,13.680870333281758,34.55193670895765,15.049794242628375,12.75462866702107,47.72792206135786,17.0,140.3877551020408,246.0
75,161.0,14.317526556719258,59.8768743481923,16.581584648902183,12.945124273664396,51.50609665440988,9.0,141.2173913043478,224.0
76,473.75,24.560073988452952,52.23086815356685,38.186292457874075,20.13271750706965,136.30813485483813,4.0,143.288654353562,227.0
77,1807.5,47.97270554293146,73.00953550748343,96.42124752007618,42.38868369059608,445.4482681718907,0.0,148.116459197787,235.0
78,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,84.0,96.33333333333333,106.0
79,17.5,4.720348719413148,28.64702450143877,7.216075778129074,3.251637790942056,16.949747468305834,63.0,102.34285714285714,119.0
80,194.0,15.716503163191918,25.18270129201944,18.276829369478193,13.7476135655776,55.74873734152916,8.0,145.12886597938143,220.0
81,111.0,11.888212206450685,-73.52487601428847,13.054738423379481,10.99515076973061,40.09188309203678,10.0,140.15765765765767,223.0
82,112.75,11.98155910843366,-46.686442500152175,13.674791907007542,10.588036694176832,39.97056274847714,71.0,120.99334811529934,157.0
83,56.25,8.462843753216344,19.17405016990124,9.066008646045278,8.115555605464598,28.72792206135785,72.0,114.41777777777777,147.0
84,1470.0,43.26271062659723,84.97479462228381,71.1696960137426,37.94722646136993,377.17871555019025,0.0,150.93894557823128,236.0
85,178.25,15.065024024177417,-84.84489730214423,17.64430330031365,14.062543351419128,66.698484809835,0.0,142.2384291725105,232.0
86,6.75,2.9316150714175193,-16.7475983252095,3.7021275199811416,2.3774516855566827,9.121320343559642,87.0,101.74074074074075,118.0
87,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,82.0,93.66666666666667,108.0
88,885.75,33.58231568473458,-86.70233717442063,71.16485535856923,24.252800351726382,289.3411434438292,0.0,148.43409539937906,223.0
89,125.25,12.628271971179554,55.413402476530216,15.59674863010686,11.01603012763195,50.38477631085023,11.0,141.6626746506986,226.0
90,156.0,14.093451279891855,-75.64063776220387,16.00562117021399,12.461993062918928,46.384776310850235,9.0,150.84935897435898,255.0
91,438.0,23.615226456547084,74.85263103944848,42.52413919835083,17.702265160928043,136.20458146424488,8.0,149.62671232876713,237.0
92,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,87.0,98.0,106.0
93,80.25,10.108287365572707,-83.69576496728729,10.407734293193892,9.932854967862218,33.72792206135785,79.0,118.55140186915888,152.0
94,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,91.0,97.33333333333333,107.0
95,41.0,7.225151993843567,68.58585529353267,11.276471787929681,4.960029428136807,27.485281374238575,59.0,113.6890243902439,152.0
96,23.5,5.4700209598571305,-50.540366391916756,6.279153956124514,5.442403735075756,20.77817459305202,76.0,103.97872340425532,135.0
97,119.75,12.347891944863939,70.8823380224857,15.681845775220914,10.246711393343077,44.09188309203679,49.0,125.67849686847599,180.0
98,127.5,12.741194683142286,81.12477576097362,16.21071800904592,10.144965946196907,43.14213562373095,19.0,150.44509803921568,240.0
99,14.75,4.3336224206596095,-27.6165453513923,4.755285624087583,3.999893969532546,13.242640687119287,83.0,105.13559322033899,129.0
100,68.0,9.304852983362556,-87.00409056079356,11.042194942168637,8.238091834291364,32.192388155425114,11.0,147.66544117647058,212.0
101,74.5,9.739422266375435,-89.7056480367821,17.09524307081764,5.867867414072782,38.60660171779821,26.0,150.8020134228188,218.0
102,9.5,3.477898169151024,-88.42321082966923,9.701539186793791,1.2932057741973864,16.207106781186546,92.0,103.71052631578948,122.0
